RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2025,2/28/2025,3/31/2025,HousePriceAverage
20171,12738,Ridge Manor,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,258101.3107564357,258224.51800785898,257352.19577448463,257892.6748
3697,12738,Bland,city,MO,MO,"Jefferson City, MO",Gasconade County,217336.62387639156,219807.67912695534,219400.55941062424,218848.2875
146577,12738,Boston,city,KY,KY,"Bardstown, KY",Nelson County,227738.34176011282,229574.21510579888,230161.02101836063,229157.8593
31182,12743,Dayton,city,IN,IN,"Lafayette-West Lafayette, IN",Tippecanoe County,213724.97889552786,215485.61286092564,216733.48670139656,215314.6928
395668,12743,Richford,city,VT,VT,"Burlington-South Burlington, VT",Franklin County,230135.5681212774,231707.6104017772,232414.8734407878,231419.3507
52601,12745,Hunker,city,PA,PA,"Pittsburgh, PA",Westmoreland County,209514.9011985138,209449.9135217635,209019.38248297464,209328.0657
43451,12746,Pomfret,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Charles County,465007.3255201341,466948.18065217574,468158.0507774095,466704.519
55327,12746,Carlton,city,GA,GA,"Athens-Clarke County, GA",Oglethorpe County,241982.27889915384,242653.97507953233,241731.9973678376,242122.7504
54998,12748,Voluntown,city,CT,CT,"Norwich-New London, CT",New London County,378935.1545306179,379638.0776455204,380293.3641900244,379622.1988
21426,12749,Bethlehem,city,NH,NH,"Lebanon, NH-VT",Grafton County,342527.5031358632,347436.65044869157,350841.3215,346935.1584
20102,12749,Ranger,city,TX,TX,,Stephens County,73435.76168139924,74621.85808304539,75701.33289975346,74586.31755
46576,12751,Monona,city,IA,IA,,Allamakee County,169930.04882768122,171254.18335331965,171881.33762416508,171021.8566
13619,12751,Ruleville,city,MS,MS,"Indianola, MS",Sunflower County,86898.51135756267,88285.56399087363,89314.61074084825,88166.2287
26342,12751,Otto,city,NC,NC,,Macon County,297562.71426794183,299221.1068760061,299824.3237146963,298869.3816
46420,12751,Markleville,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Madison County,273486.1287401081,275505.127,277075.9270275683,275355.7276
830902,12756,Clymer,city,NY,NY,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County,218667.62254938958,219748.86613321336,220054.12439834827,219490.2044
9343,12756,Sesser,city,IL,IL,,Franklin County,106051.15625617094,106481.62961608177,106739.35467834077,106424.0469
4280,12756,Cunningham,city,TN,TN,"Clarksville, TN-KY",Montgomery County,330757.2500767547,332909.21721414756,333832.1454865471,332499.5376
56163,12756,Paisley,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,216368.49455820397,216346.4871650704,215876.89791642711,216197.2932
5829,12756,Marvell,city,AR,AR,"Helena-West Helena, AR",Phillips County,63065.75584728679,62597.01802512233,62114.87543747443,62592.54977
3483,12761,Augusta,city,KY,KY,"Cincinnati, OH-KY-IN",Bracken County,168674.31914871465,171973.41938452065,173908.07001812672,171518.6029
39461,12761,Little Suamico,city,WI,WI,"Green Bay, WI",Oconto County,372268.9304150348,373238.6080834532,374485.9055606492,373331.148
44795,12763,Crane Hill,city,AL,AL,"Cullman, AL",Cullman County,483862.4660356179,485801.14983885625,486859.5236128786,485507.7132
43338,12765,Westwood,city,CA,CA,"Susanville, CA",Plumas County,419241.5229543185,418672.97520821466,418464.0184353199,418792.8389
226907,12765,Grandview,city,TN,TN,"Crossville, TN",Cumberland County,209030.84203141206,209886.75563033065,209170.2793952929,209362.6257
23264,12765,Pierson,city,MI,MI,"Grand Rapids-Kentwood, MI",Montcalm County,258581.3018376047,258074.91931146965,257904.14393867983,258186.7884
7402,12768,The Plains,city,OH,OH,"Athens, OH",Athens County,171324.78293213205,172805.81558505885,173658.1030996097,172596.2339
33800,12768,Saint George,city,GA,GA,,Charlton County,173293.43989335673,172711.93986662372,171333.5243082112,172446.3014
56274,12770,Rockbridge,city,OH,OH,"Columbus, OH",Hocking County,316719.4926400065,317364.9919184352,316257.3966,316780.6271
21256,12770,Westford,city,VT,VT,"Burlington-South Burlington, VT",Chittenden County,512339.7777812228,510639.51569807954,508805.8444184813,510595.046
53161,12772,Marengo,city,IN,IN,,Crawford County,158728.2111678634,160573.43728379058,161065.0564765825,160122.235
43304,12773,Union Grove,city,WI,WI,"Racine, WI",Racine County,304200.08593898907,305903.17372396565,307324.77712619334,305809.3456
44930,12773,Diamond,city,OH,OH,"Akron, OH",Portage County,267918.28773431206,269855.99656254053,270199.8592112966,269324.7145
6761,12773,Ridgely,city,TN,TN,"Dyersburg, TN",Lake County,97633.85109875216,97449.03317024517,96526.62047923684,97203.16825
204633,12776,Bethel Acres,city,OK,OK,"Shawnee, OK",Pottawatomie County,248935.9649095478,249174.5851244585,248797.62542888758,248969.3918
54054,12776,Rancho Viejo,city,TX,TX,"Brownsville-Harlingen, TX",Cameron County,283913.39173893613,285155.1125290868,285935.7643248202,285001.4229
34136,12779,Sterling,city,MI,MI,,Arenac County,155809.26774228006,156956.34389483163,157737.51369823737,156834.3751
55357,12779,Decatur,city,AR,AR,"Fayetteville-Springdale-Rogers, AR",Benton County,263711.6773360528,265009.3140561226,265180.0068122785,264633.6661
18442,12779,Hamlet,city,IN,IN,"Michigan City-La Porte, IN",Starke County,195851.72705539703,196890.00197911542,197211.87946706184,196651.2028
22771,12779,Thompson,city,OH,OH,"Cleveland-Elyria, OH",Geauga County,283330.77060998284,285025.0482882806,285319.6957172775,284558.5049
23694,12783,Bethlehem,city,WV,WV,"Wheeling, WV-OH",Ohio County,198699.11169836894,200168.86323547747,201057.8868550626,199975.2873
396069,12784,Whitefield,city,NH,NH,"Berlin, NH",Coos County,302143.95453940524,299937.8017601141,297128.8652303204,299736.8738
37888,12784,Clarendon,city,VT,VT,"Rutland, VT",Rutland County,312578.37315847335,313048.5571410612,314804.69713784504,313477.2091
15820,12784,Norwood,city,MO,MO,,Wright County,221065.43977070155,219624.42663502364,217178.6614825407,219289.5093
8049,12784,Zellwood,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,334451.96976229525,334503.7702162673,333650.61553182907,334202.1185
396938,12788,Vinland,city,WI,WI,"Oshkosh-Neenah, WI",Winnebago County,388326.6342166695,388569.32803944725,388579.84933753434,388491.9372
32163,12789,Iron City,city,TN,TN,"Lawrenceburg, TN",Wayne County,186284.42619214288,187096.89543930776,186858.4192781325,186746.5803
51719,12789,Dieterich,city,IL,IL,"Effingham, IL",Effingham County,230648.21995415716,231476.6933006288,232255.34797680992,231460.0871
43131,12789,Taylor Lake Village,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,385249.55022665364,383934.3688297413,381947.52630774427,383710.4818
31392,12789,Elk Park,city,NC,NC,,Avery County,294775.529,294726.0245430562,294038.4671662303,294513.3402
45620,12793,Hallowell,city,ME,ME,"Augusta-Waterville, ME",Kennebec County,360551.50939485105,361226.20119691576,361508.65354323556,361095.4547
45144,12793,Elmira,city,OR,OR,"Eugene-Springfield, OR",Lane County,507624.6453885787,509073.87947431026,509301.23255951685,508666.5858
41757,12795,Winsted,city,MN,MN,"Hutchinson, MN",McLeod County,277199.2005118725,278049.68574015255,278658.36647989514,277969.0842
19813,12795,Paddock Lake,city,WI,WI,"Chicago-Naperville-Elgin, IL-IN-WI",Kenosha County,294652.1532632337,297012.5392385879,297944.39105009526,296536.3612
33636,12797,Reva,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,447864.8096,448619.81252592313,448543.46165222116,448342.6946
22936,12798,Westworth Village,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,313006.3231,311585.3040855483,309188.68164155196,311260.1029
123832,12800,Campbell,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Osceola County,307744.35048894765,306901.97216155037,305520.6408372976,306722.3212
56208,12800,Marfa,city,TX,TX,,Presidio County,311716.11184822087,312190.9034005576,311959.8239919001,311955.6131
23689,12800,Bethel,city,NC,NC,"Greenville, NC",Pitt County,142412.88740257427,144357.13012908635,145008.62530036367,143926.2143
27337,12803,Suttons Bay,city,MI,MI,"Traverse City, MI",Leelanau County,613454.7991483357,614535.4501300108,616610.9860227843,614867.0784
44437,12803,Capron,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Southampton County,210235.03167860876,211704.4725,211163.7604309263,211034.4215
5198,12803,Homer,city,GA,GA,,Banks County,359099.59893096116,361186.39985076553,361826.00183266634,360704.0002
38906,12803,Hartford,city,IL,IL,"St. Louis, MO-IL",Madison County,81292.31528023306,79961.28158851976,78269.08596887182,79840.89428
16348,12807,Penndel,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,409692.4755844053,410252.3662034738,410620.2792515384,410188.3737
398064,12807,Mazomanie,city,WI,WI,"Madison, WI",Dane County,363321.1639785907,363720.5695092683,363611.55147770676,363551.095
53810,12809,Mount Hood Parkdale,city,OR,OR,"Hood River, OR",Hood River County,705983.0740004987,705005.5917637665,702016.6477590533,704335.1045
55774,12809,Holcomb,city,KS,KS,"Garden City, KS",Finney County,239502.42711035497,239097.12648534073,238747.0684489841,239115.5407
12878,12811,Moweaqua,city,IL,IL,"Taylorville, IL",Shelby County,149635.24847259567,151805.55543245754,153223.5096230052,151554.7712
57227,12811,Patrick Springs,city,VA,VA,,Patrick County,172912.35157431595,171192.85780738667,169134.74792133155,171079.9858
5979,12814,Mineral Springs,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County,407180.3935085568,406993.81946917414,406181.71283830766,406785.3086
39309,12814,Laceyville,city,PA,PA,"Sayre, PA",Bradford County,194580.08482858908,196357.65552855385,198804.06368591895,196580.6013
397825,12814,Marlborough,city,NH,NH,"Keene, NH",Cheshire County,349469.6877994835,350013.4501861716,350558.1000575802,350013.746
21520,12814,Arkport,city,NY,NY,"Corning, NY",Steuben County,156146.07443395877,156591.3619897817,156052.7983268824,156263.4116
20820,12814,Toledo,city,IL,IL,"Charleston-Mattoon, IL",Cumberland County,144596.32120422184,144758.44499774158,145528.5656211388,144961.1106
831325,12819,Alexander,city,NY,NY,"Batavia, NY",Genesee County,219684.6527217586,220473.03321045815,219164.93395228242,219774.2066
23591,12819,Baneberry,city,TN,TN,"Morristown, TN",Jefferson County,435868.6723092268,436514.86285539594,436777.3378890553,436386.9577
14026,12821,Sudlersville,city,MD,MD,"Baltimore-Columbia-Towson, MD",Queen Annes County,377862.11004080164,379089.0075235457,378737.34738180763,378562.8216
33954,12821,Shamrock,city,TX,TX,,Wheeler County,65513.03896941587,64674.501397909764,63518.17538814462,64568.57192
7383,12825,Tekonsha,city,MI,MI,"Battle Creek, MI",Calhoun County,180564.97305378492,181690.50932602488,181990.32490441366,181415.2691
20715,12826,Sundance,city,WY,WY,"Gillette, WY",Crook County,359583.6341,361324.6569076679,361222.56874272524,360710.2866
21602,12826,Church Road,city,VA,VA,"Richmond, VA",Dinwiddie County,302389.3634305207,303446.4349270647,302913.70107508876,302916.4998
45075,12826,Eddington,city,ME,ME,"Bangor, ME",Penobscot County,293464.9874247772,294989.6107688917,296081.0163552503,294845.2048
10538,12829,Breckenridge,city,MI,MI,"Alma, MI",Gratiot County,163043.18999508393,162985.03096418848,162982.44643542098,163003.5558
7243,12830,Starbuck,city,MN,MN,,Pope County,270766.5939,272999.80131677835,274060.31232726556,272608.9025
37209,12831,Athens,city,MI,MI,"Battle Creek, MI",Calhoun County,191293.8446324255,190779.10644675445,189963.46145869858,190678.8042
9766,12832,Marion,city,WI,WI,"Shawano, WI",Waupaca County,223494.79881420603,225752.96356304266,227939.89606925662,225729.2195
7190,12833,Sparta,city,KY,KY,"Cincinnati, OH-KY-IN",Owen County,217242.4778678283,219830.8480537778,221461.01721448355,219511.4477
43910,12833,Apalachicola,city,FL,FL,,Franklin County,296926.1341,293136.71003708965,288498.5693,292853.8045
22453,12833,Pittsfield,city,IL,IL,,Pike County,114822.78514858363,116802.8902230563,117671.83306203492,116432.5028
24360,12836,Demossville,city,KY,KY,"Cincinnati, OH-KY-IN",Pendleton County,229689.9693123066,231737.6384560866,232549.84676811183,231325.8182
39374,12836,Lauderdale,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,294830.4225248501,296072.31497207563,295853.64497838984,295585.4608
8706,12836,Drexel,city,MO,MO,"Kansas City, MO-KS",Cass County,285816.2806461899,286908.0532105775,286031.83629142185,286252.0567
14216,12836,Twisp,city,WA,WA,,Okanogan County,443218.39627467864,443590.55828419485,443181.6261557541,443330.1936
18513,12836,Hayfork,city,CA,CA,,Trinity County,209549.2269732739,207441.5734989893,205601.27091209483,207530.6905
238904,12836,Westway,city,TX,TX,"El Paso, TX",El Paso County,162676.16665596107,163721.45339778514,164278.18721277718,163558.6024
20858,12836,Tuftonboro,city,NH,NH,,Carroll County,639779.5841,633863.2436,628476.5470050313,634039.7916
40358,12843,Pittsville,city,MD,MD,"Salisbury, MD-DE",Wicomico County,290868.98923040036,291747.0524897708,291140.0534717976,291252.0317
21618,12843,Balcones Heights,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,209164.85167977834,209201.46150691554,208620.4105498645,208995.5746
398603,12845,Sharon,city,WI,WI,"Whitewater, WI",Walworth County,256701.61410584432,258734.87983760945,259926.6964035983,258454.3968
18823,12845,Keshena,city,WI,WI,"Shawano, WI",Menominee County,270551.8363536144,269737.8584716055,269933.34923633124,270074.348
27056,12845,Sharpsville,city,IN,IN,,Tipton County,250225.95638673994,252263.16396419285,252961.92273758756,251817.0144
46149,12848,Landis,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,253222.7432313752,252711.6225724488,252178.9746682289,252704.4468
43615,12848,Dawson,city,PA,PA,"Pittsburgh, PA",Fayette County,153477.35085525943,154544.10118674193,154589.59287976852,154203.6816
831602,12848,Kinderhook,city,NY,NY,"Hudson, NY",Columbia County,438475.7703637977,438501.36615710193,437363.6579526591,438113.5982
44396,12848,Cable,city,OH,OH,"Urbana, OH",Champaign County,308750.5329137235,311199.48959613685,311342.5770334211,310430.8665
47146,12852,Placida,city,FL,FL,"Punta Gorda, FL",Charlotte County,526010.8014591954,520149.4671500589,514594.2956728938,520251.5214
6427,12853,Parsons,city,WV,WV,,Tucker County,140472.07861680372,139424.0287140491,138191.68526827087,139362.5975
57131,12853,White Post,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke County,462768.65706792584,463693.59066793136,463808.21815203526,463423.4886
13335,12853,Pleasanton,city,KS,KS,"Kansas City, MO-KS",Linn County,144267.2628737062,143973.51602033692,142674.8193178569,143638.5327
50533,12853,North Freedom,city,WI,WI,"Baraboo, WI",Sauk County,306981.55340805877,307996.0013658986,308583.46173391043,307853.6722
49489,12859,Munith,city,MI,MI,"Jackson, MI",Jackson County,240708.73245878998,241669.2066279212,241983.29845733577,241453.7458
26594,12859,Port Washington,city,OH,OH,"New Philadelphia-Dover, OH",Tuscarawas County,204488.25762198275,205933.26136286615,206123.62132689587,205515.0468
41887,12859,Ararat,city,NC,NC,"Mount Airy, NC",Surry County,236633.97648577837,238046.81834767098,235634.0264300548,236771.6071
44855,12862,Danielsville,city,GA,GA,"Athens-Clarke County, GA",Madison County,277618.2539442697,279459.31911762705,280826.99899479945,279301.524
34374,12862,Ubly,city,MI,MI,,Sanilac County,189798.48244106324,188603.22239736185,187421.9380566822,188607.881
181452,12865,Fairfield Harbour,city,NC,NC,"New Bern, NC",Craven County,321389.97455990216,322278.72781752056,322859.6143737361,322176.1056
23093,12865,Leslie,city,MO,MO,"St. Louis, MO-IL",Franklin County,285634.4731006681,287064.7265202986,287236.2465057945,286645.1487
6683,12867,Rangely,city,CO,CO,,Rio Blanco County,210434.05325597405,211325.80490157628,211411.7137612065,211057.1906
46085,12867,La Fontaine,city,IN,IN,"Wabash, IN",Wabash County,189260.6863849253,191093.68269155055,191992.9057793487,190782.425
16409,12867,Superior,city,MT,MT,,Mineral County,371364.79975742934,372510.2221621734,373091.9820287712,372322.3346
20007,12871,Pomaria,city,SC,SC,"Newberry, SC",Newberry County,287814.9636762094,289810.82005643804,290760.1191522037,289461.9676
32890,12871,Minoa,city,NY,NY,"Syracuse, NY",Onondaga County,242039.27742175185,242340.1173,241790.20262153985,242056.5324
25115,12871,Hideaway,city,TX,TX,"Tyler, TX",Smith County,339192.24007253285,340063.86163310707,340417.45293122536,339891.1849
55062,12875,Waverly,city,IL,IL,"Jacksonville, IL",Morgan County,98489.29752425205,97631.91652165462,96196.71177651505,97439.30861
53424,12875,Moss Beach,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,1547809.4933083847,1559005.222,1569312.0168421392,1558708.911
17131,12875,Bowersville,city,GA,GA,,Hart County,261134.60637400125,261597.58823321763,260783.97857474818,261172.0577
398372,12878,Arlington,city,VT,VT,"Bennington, VT",Bennington County,363244.12989946717,359867.59622707654,358082.2312084052,360397.9858
7652,12880,Uvalda,city,GA,GA,"Vidalia, GA",Toombs County,117859.42583405798,116186.45565051399,113855.12567010465,115967.0024
57136,12881,Big Clifty,city,KY,KY,"Elizabethtown-Fort Knox, KY",Grayson County,169039.85768770962,174397.02704031926,179616.9903659283,174351.2917
10756,12881,Cement City,city,MI,MI,"Adrian, MI",Lenawee County,234360.72832822925,235956.28464208133,236547.7551690461,235621.5894
7957,12881,Wilmerding,city,PA,PA,"Pittsburgh, PA",Allegheny County,69777.72695,69595.57331282795,69359.54315,69577.61447
43849,12881,Alexandria,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Dekalb County,291880.1408420797,292609.6778131022,291636.8904310116,292042.2364
37680,12885,Buttonwillow,city,CA,CA,"Bakersfield, CA",Kern County,225812.96012986588,225659.73795533637,225215.16063892623,225562.6196
18894,12885,Ladoga,city,IN,IN,"Crawfordsville, IN",Montgomery County,225153.26727993911,226524.91872280464,226329.1108160643,226002.4323
26675,12890,Raleigh,city,MS,MS,,Smith County,133306.7814186738,134180.91752068154,134884.33533485487,134124.0114
28544,12890,La Mesa,city,NM,NM,"Las Cruces, NM",Dona Ana County,290215.4638647926,290740.3900298911,289173.86322186753,290043.239
25890,12890,Milford,city,IL,IL,,Iroquois County,102470.8360712808,103154.72263052793,103323.66875995543,102983.0758
39877,12895,Morristown,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Shelby County,259123.08934369718,261033.9132183323,262576.31185213133,260911.1048
30790,12895,Catlin,city,IL,IL,"Danville, IL",Vermilion County,150678.50919483425,152764.7564082204,153495.00199290327,152312.7559
41481,12895,Vergennes,city,VT,VT,,Addison County,364491.7227675245,365685.3074745501,366466.0696875555,365547.7
53929,12895,Pleasant Ridge,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,456862.65355645074,456528.1490422543,456914.3245,456768.3757
48703,12895,Crab Orchard,city,WV,WV,"Beckley, WV",Raleigh County,134378.52390262266,134020.1169684022,132697.60324944372,133698.748
27002,12895,Screven,city,GA,GA,"Jesup, GA",Wayne County,192988.68762084504,194520.99061898096,194089.51040921174,193866.3962
23359,12895,Crawford,city,TX,TX,"Waco, TX",McLennan County,499302.06629327236,499696.53357038443,498803.02291280305,499267.2076
14040,12902,Summitville,city,IN,IN,"Indianapolis-Carmel-Anderson, IN",Madison County,176869.51919219783,179162.49941829138,180272.49134308728,178768.17
28569,12903,Lake Linden,city,MI,MI,"Houghton, MI",Houghton County,165222.21196511074,167581.98961232833,169644.8673499919,167483.023
50067,12904,Slaughter,city,LA,LA,"Baton Rouge, LA",East Feliciana Parish,234230.49177840535,236912.13547590154,238403.6557508658,236515.4277
38154,12904,De Soto,city,IL,IL,"Carbondale-Marion, IL",Jackson County,115217.83214619897,115496.16581760673,116393.47193348497,115702.49
41967,12907,Avoca,city,PA,PA,"Scranton--Wilkes-Barre, PA",Luzerne County,179019.80288267843,181929.68670239183,185834.63109796503,182261.3736
24397,12907,Dixon,city,KY,KY,,Webster County,155752.59966154667,156875.75483279084,158242.84992580488,156957.0681
42509,12907,Eagle Rock,city,VA,VA,"Roanoke, VA",Botetourt County,120043.93554602482,120494.62508849434,119820.5960033341,120119.7189
31479,12912,Experiment,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Spalding County,136261.7604932337,134239.68927395195,131189.85923072387,133897.103
14463,12912,Walstonburg,city,NC,NC,"Wilson, NC",Greene County,181003.20348682956,181101.72034672022,180526.94666730447,180877.2902
398243,12912,South Hackensack,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,661190.3690848927,662227.2903528748,663044.8304428213,662154.1633
33138,12912,Norris City,city,IL,IL,,White County,113818.83354209265,115285.34685800388,116060.95855433888,115055.0463
39526,12912,Lovington,city,IL,IL,,Moultrie County,142601.76933346214,144568.7445148384,145219.86759965072,144130.1271
4117,12918,Clayton,city,MI,MI,"Adrian, MI",Lenawee County,200807.55747811045,201963.34899100728,201786.84251978065,201519.2497
31421,12918,Elmwood,city,WI,WI,"Menomonie, WI",Dunn County,250083.70924399784,250799.3913973892,251713.32390909037,250865.4749
22731,12920,Winthrop,city,NY,NY,"Ogdensburg-Massena, NY",Saint Lawrence County,135079.8104870219,135053.17849402162,134583.79952162388,134905.5962
152142,12921,Jean Lafitte,city,LA,LA,"New Orleans-Metairie, LA",Jefferson Parish,181210.41866554666,177564.96993780055,174959.50431757778,177911.631
14620,12921,White Plains,city,KY,KY,"Madisonville, KY",Hopkins County,148461.88120226495,153380.2979087998,156236.53548928257,152692.9049
29505,12921,Roodhouse,city,IL,IL,"Jacksonville, IL",Greene County,72558.58226299674,73722.48734,74232.47224030634,73504.51395
44565,12925,Chesapeake City,city,MD,MD,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,400926.08378184214,402638.5657372855,403721.7261022858,402428.7919
40777,12925,Scenery Hill,city,PA,PA,"Pittsburgh, PA",Washington County,241100.27636689172,241289.0848226548,239422.2540740061,240603.8718
10993,12929,Cresson,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Parker County,434172.3778823873,435464.0792542347,434607.5414295636,434747.9995
41950,12929,Brasher Falls,city,NY,NY,"Ogdensburg-Massena, NY",Saint Lawrence County,128929.90240876492,129334.85315136553,129220.59073968681,129161.7821
39552,12932,Lyle,city,WA,WA,,Klickitat County,427981.61329109693,426462.6733,425410.06943520805,426618.1187
42377,12933,Grantsville,city,WV,WV,,Calhoun County,88657.99034446133,86889.03214685667,85244.57923013183,86930.53391
56926,12933,Marion Center,city,PA,PA,"Indiana, PA",Indiana County,166872.83326306078,168539.47472409392,168860.71656014537,168091.0082
11633,12936,Glenville,city,PA,PA,"York-Hanover, PA",York County,388506.5771946283,389350.8500797793,389769.47955395497,389208.9689
775804,12936,Royal Oak Township,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,130206.46221858058,131283.34083735326,132313.37277501507,131267.7253
6445,12938,Payne,city,OH,OH,,Paulding County,157950.9431937723,158610.9102119824,158332.42827895857,158298.0939
40534,12938,Remington,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Jasper County,203672.0178437143,205895.2897314563,207399.55908444608,205655.6222
30564,12941,Bradner,city,OH,OH,"Toledo, OH",Wood County,146631.99880524652,146906.45847870802,146771.12065854648,146769.8593
7296,12941,Sturgeon,city,MO,MO,"Columbia, MO",Boone County,311911.2745186917,317040.0659092083,320720.70322327554,316557.3479
11538,12941,Freeman,city,SD,SD,"Sioux Falls, SD",Hutchinson County,224967.1798743774,224640.70757753865,224999.04971883015,224868.9791
52716,12941,Junction City,city,WI,WI,"Stevens Point, WI",Portage County,324015.2157,327209.8273373963,329201.1192046891,326808.7207
23336,12941,Wardensville,city,WV,WV,"Winchester, VA-WV",Hardy County,226635.69226760833,226664.0375564693,225883.0839996784,226394.2713
12855,12947,Mount Ayr,city,IA,IA,,Ringgold County,124695.81647869298,125319.96999336615,125799.23861203254,125271.675
32240,12947,Jones,city,MI,MI,"South Bend-Mishawaka, IN-MI",Cass County,237704.06312651778,240252.4340478543,241991.1087358106,239982.5353
56730,12949,Thorndale,city,TX,TX,"Austin-Round Rock-Georgetown, TX",Milam County,321942.23495395685,323708.74447549257,324137.69415747264,323262.8912
35078,12950,Arpin,city,WI,WI,"Wisconsin Rapids-Marshfield, WI",Wood County,252904.7958216072,256762.07177782754,260032.6258593574,256566.4978
18783,12950,Junction City,city,OH,OH,"Columbus, OH",Perry County,221823.59241767265,223879.0747487418,223993.41644834462,223232.0279
8577,12950,Grace,city,ID,ID,,Caribou County,313852.2304142026,314611.00392394705,315921.6460830138,314794.9601
45625,12957,Halsey,city,OR,OR,"Albany-Lebanon, OR",Linn County,379126.4801525281,380323.6301127701,380491.29568618705,379980.4687
47369,12957,Richburg,city,SC,SC,"Charlotte-Concord-Gastonia, NC-SC",Chester County,283423.6608691995,285848.24117546185,286344.9669304103,285205.623
831601,12957,Hillsdale,city,NY,NY,"Hudson, NY",Columbia County,542423.2874912134,541674.0811736403,540577.1268148796,541558.1652
48491,12961,Wiggins,city,CO,CO,"Fort Morgan, CO",Morgan County,438106.98280110775,439003.8797292278,438251.2792749269,438454.0473
24606,12961,Eros,city,LA,LA,"Monroe, LA",Jackson Parish,166781.13632568094,168836.5403,168815.13656084376,168144.2711
6316,12963,Olmos Park,city,TX,TX,"San Antonio-New Braunfels, TX",Bexar County,976961.4321143549,978047.5472,976404.8347541172,977137.938
20617,12965,Staffordsville,city,KY,KY,,Johnson County,168339.83578381166,169988.75975146433,171752.16461603902,170026.9201
20042,12966,Potts Camp,city,MS,MS,"Memphis, TN-MS-AR",Marshall County,149911.0153186488,151212.36409365715,151566.40090095508,150896.5934
42579,12966,Lyme,city,CT,CT,"Norwich-New London, CT",New London County,738531.6673762134,733006.2621463501,728819.5340229245,733452.4878
10550,12969,Bridger,city,MT,MT,"Billings, MT",Carbon County,373798.2758357471,373783.9840343907,372975.2653338899,373519.1751
7133,12969,South Bend,city,WA,WA,,Pacific County,310179.5432608346,311765.05731206405,312504.38019584154,311482.9936
35518,12972,Leeds,city,ME,ME,"Lewiston-Auburn, ME",Androscoggin County,322980.0196,330852.1348298485,336080.6313263818,329970.9286
22331,12972,Ridgetop,city,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Robertson County,381758.50500018406,382528.3642677593,382037.3258217242,382108.065
23020,12972,Mossyrock,city,WA,WA,"Centralia, WA",Lewis County,475486.2453078421,478515.0869,480602.72544594604,478201.3526
12366,12975,Leon,city,IA,IA,,Decatur County,126540.17485053702,128265.64583938895,129736.9366,128180.9191
5242,12976,Huntsburg,city,OH,OH,"Cleveland-Elyria, OH",Geauga County,297451.0170938038,298968.9858644884,299235.92608107417,298551.9763
19151,12976,Macclesfield,city,NC,NC,"Rocky Mount, NC",Edgecombe County,156686.5393403377,157509.15968577552,157512.9984601414,157236.2325
33794,12979,Saint Clair,city,PA,PA,"Pottsville, PA",Schuylkill County,94338.59918081999,95621.30881971837,96699.41936932929,95553.10912
43699,12982,Doerun,city,GA,GA,"Moultrie, GA",Colquitt County,139690.81507882322,139245.53295355156,137637.1302548512,138857.8261
39688,12983,Mazon,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,256461.97823981554,257106.21720055342,256113.9527448147,256560.7161
30093,12983,Cutchogue,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,1150729.1858305028,1144905.2128833688,1142517.8240926294,1146050.741
38612,12985,Freeport,city,MN,MN,"St. Cloud, MN",Stearns County,414512.8133625596,417076.94595836225,417163.2762,416251.0118
24949,12985,Green Valley,city,IL,IL,"Peoria, IL",Tazewell County,161777.47017063995,162692.74776624702,163033.84123894596,162501.3531
