RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,RentPriceAverage
40780,2163,Schererville,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2100
54377,2164,Shaker Heights,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,1655.357142857143
54552,2165,Stephenville,city,TX,TX,"Stephenville, TX",Erath County,1506.7134502923975
19342,2166,Michigan City,city,IN,IN,"Michigan City-La Porte, IN",La Porte County,1153.888888888889
13038,2168,Northampton,city,MA,MA,"Springfield, MA",Hampshire County,2298.6111111111113
41610,2169,Wellesley,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,3607.3333333333335
37272,2170,Bardstown,city,KY,KY,"Bardstown, KY",Nelson County,1318.75
6147,2171,New Castle,city,IN,IN,"New Castle, IN",Henry County,840
34249,2172,Temple Terrace,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1740.3809523809523
17382,2173,Chamblee,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1837.855924978687
51269,2174,Carbondale,city,IL,IL,"Carbondale-Marion, IL",Jackson County,699.8333333333334
19121,2175,Loxahatchee,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,3624.1666666666665
11326,2176,Englewood,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2965.5176767676767
25415,2177,Kingsville,city,TX,TX,"Kingsville, TX",Kleberg County,1661.111111111111
18345,2178,Graham,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2625.1666666666665
24701,2179,Festus,city,MO,MO,"St. Louis, MO-IL",Jefferson County,1148.75
14959,2181,Balch Springs,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1945.75
398275,2182,Neenah,city,WI,WI,"Oshkosh-Neenah, WI",Winnebago County,1195.25
55124,2183,West Springfield,city,MA,MA,"Springfield, MA",Hampden County,1675
33910,2184,Sebastopol,city,CA,CA,"Santa Rosa-Petaluma, CA",Sonoma County,2646.25
50946,2187,Bella Vista,city,AR,AR,"Fayetteville-Springdale-Rogers, AR",Benton County,1749.888888888889
10074,2189,Algonquin,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,2177.9666666666667
20679,2190,Stoughton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2612.1111111111113
10985,2191,Crawfordville,city,FL,FL,"Tallahassee, FL",Wakulla County,1525
5498,2193,Lake in the Hills,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,2148
14832,2194,Blythewood,city,SC,SC,"Columbia, SC",Richland County,1810.9333333333334
8778,2195,Ooltewah,city,TN,TN,"Chattanooga, TN-GA",Hamilton County,2361.25
49094,2197,Elgin,city,SC,SC,"Columbia, SC",Kershaw County,1598.5
44429,2198,Canton,city,MS,MS,"Jackson, MS",Madison County,1603.5
43440,2200,Beaver Falls,city,PA,PA,"Pittsburgh, PA",Beaver County,1156.6666666666667
46582,2203,Monroeville,city,PA,PA,"Pittsburgh, PA",Allegheny County,1347.1666666666667
49477,2204,Madison Heights,city,MI,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1526.186507936508
25455,2207,Lafayette,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,3414.0119047619046
35707,2208,Fort Dodge,city,IA,IA,"Fort Dodge, IA",Webster County,836.25
10762,2210,Centereach,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,4179.666666666667
52291,2211,Grandville,city,MI,MI,"Grand Rapids-Kentwood, MI",Kent County,1780.8333333333335
40831,2212,Sequim,city,WA,WA,"Port Angeles, WA",Clallam County,2362.5
35927,2214,Patterson,city,CA,CA,"Modesto, CA",Stanislaus County,2482.1111111111113
32437,2215,Latrobe,city,PA,PA,"Pittsburgh, PA",Westmoreland County,1050
4366,2217,Dickinson,city,ND,ND,"Dickinson, ND",Stark County,1368.725
41594,2218,Wayne,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2191.444444444445
34636,2222,Walnut,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3611.1111111111113
782240,2223,Lakewood Ranch,city,FL,FL,"North Port-Sarasota-Bradenton, FL",Manatee County,2535.801523297491
52990,2225,Lithia Springs,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,1624.1335978835978
6057,2228,Moscow,city,ID,ID,"Moscow, ID",Latah County,1102.4963924963924
46285,2230,Lockport,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2254.6222222222223
29334,2231,Zachary,city,LA,LA,"Baton Rouge, LA",East Baton Rouge Parish,1565.5
13752,2234,Sebastian,city,FL,FL,"Sebastian-Vero Beach, FL",Indian River County,2245.1111111111113
55741,2237,Highland Park,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2226.1111111111113
835402,2240,Middletown,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,4500
397326,2241,Menasha,city,WI,WI,"Oshkosh-Neenah, WI",Winnebago County,1329.5
26349,2242,Oxon Hill,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2146.4583333333335
397539,2243,Bridgewater,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2294.568253968254
40018,2245,Niceville,city,FL,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,2065.6111111111113
20262,2246,Royse City,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Rockwall County,2172.3207070707067
42638,2248,Mandan,city,ND,ND,"Bismarck, ND",Morton County,1191.0833333333335
25838,2249,Meadville,city,PA,PA,"Meadville, PA",Crawford County,727.5
17443,2251,Christiansburg,city,VA,VA,"Blacksburg-Christiansburg, VA",Montgomery County,1625.1761904761904
13556,2252,Rock Springs,city,WY,WY,"Rock Springs, WY",Sweetwater County,1121.322222222222
6067,2253,Mount Dora,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,2139.0333333333333
39799,2255,Milton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,3625
397516,2256,Branford,city,CT,CT,"New Haven-Milford, CT",New Haven County,2158.3333333333335
5339,2257,Jenison,city,MI,MI,"Grand Rapids-Kentwood, MI",Ottawa County,2075
5624,2262,Liberty,city,MO,MO,"Kansas City, MO-KS",Clay County,1351.4074074074076
13030,2263,North Platte,city,NE,NE,"North Platte, NE",Lincoln County,1045
46452,2264,Mays Landing,city,NJ,NJ,"Atlantic City-Hammonton, NJ",Atlantic County,2180.25
54754,2265,Tualatin,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Washington County,1890.2973484848487
36041,2266,Medford,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,3094
24229,2268,Cortland,city,NY,NY,"Cortland, NY",Cortland County,1364.5833333333333
26391,2269,Park City,city,UT,UT,"Heber, UT",Summit County,3458.1439393939395
28168,2271,Celina,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,2289.903846153846
4474,2272,East Haven,city,CT,CT,"New Haven-Milford, CT",New Haven County,1715.063492063492
26248,2273,Oakdale,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,1513.0555555555557
30582,2274,Brenham,city,TX,TX,"Brenham, TX",Washington County,1287.5
51550,2275,Cornelius,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,1793.4692460317463
14506,2276,Waynesville,city,NC,NC,"Asheville, NC",Haywood County,1725
10840,2277,Clarkston,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1545
5775,2278,Manchester,city,TN,TN,"Tullahoma-Manchester, TN",Coffee County,1430.5
836353,2278,Galloway,city,NJ,NJ,"Atlantic City-Hammonton, NJ",Atlantic County,1910.4166666666667
23477,2280,Amityville,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2976.5
47889,2282,Suisun City,city,CA,CA,"Vallejo, CA",Solano County,2381.388888888889
19429,2282,Monroe,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2308.6666666666665
32104,2284,Hudson,city,WI,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",Saint Croix County,1824
32700,2285,Marietta,city,OH,OH,"Marietta, OH",Washington County,875
45976,2288,Junction City,city,KS,KS,"Manhattan, KS",Geary County,1074.6296296296296
10343,2291,Belmont,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2792.426647426648
56933,2294,Harvest,city,AL,AL,"Huntsville, AL",Madison County,1824.6666666666667
30405,2295,Bellefonte,city,PA,PA,"State College, PA",Centre County,1342.0833333333335
31540,2296,Farmington,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,2352.333333333333
15644,2297,Marion,city,IL,IL,"Carbondale-Marion, IL",Williamson County,1015.5
25183,2299,Hopewell Junction,city,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",Dutchess County,1900
56022,2300,Jenks,city,OK,OK,"Tulsa, OK",Tulsa County,1890.0119047619046
31170,2301,Danvers,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,3100.5833333333335
38249,2302,Duncan,city,OK,OK,"Duncan, OK",Stephens County,794.4444444444445
6368,2303,Owosso,city,MI,MI,"Lansing-East Lansing, MI",Shiawassee County,1101.75
46488,2306,Mehlville,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1444.6666666666667
41341,2307,Uniondale,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,
24303,2308,Dahlonega,city,GA,GA,,Lumpkin County,2325
123944,2312,Citrus Park,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2291.796296296296
18311,2314,Gloucester,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2447
38395,2317,Emporia,city,KS,KS,"Emporia, KS",Lyon County,857.2222222222223
46300,2318,Long Beach,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,3521.198830409357
40132,2319,Odessa,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2220.524242424243
34980,2323,Bixby,city,OK,OK,"Tulsa, OK",Tulsa County,1904.2222222222224
54051,2325,Ramsey,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,2041.0555555555557
835630,2328,Ewing,city,NJ,NJ,"Trenton-Princeton, NJ",Mercer County,2461.6666666666665
3958,2330,Canon City,city,CO,CO,"Ca-¦on City, CO",Fremont County,1277.7777777777776
7365,2331,Talladega,city,AL,AL,"Talladega-Sylacauga, AL",Talladega County,1076.25
33400,2334,Peyton,city,CO,CO,"Colorado Springs, CO",El Paso County,2781
48754,2335,Aubrey,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,2119.5982957393485
25764,2336,Marshall,city,TX,TX,"Longview, TX",Harrison County,1040
398470,2338,Oconomowoc,city,WI,WI,"Milwaukee-Waukesha, WI",Waukesha County,2093.133333333333
838972,2339,Canandaigua,city,NY,NY,"Rochester, NY",Ontario County,1759
52216,2340,Gladstone,city,MO,MO,"Kansas City, MO-KS",Clay County,1192.154761904762
53849,2341,Pell City,city,AL,AL,"Birmingham-Hoover, AL",Saint Clair County,1495.6666666666667
52791,2342,Kirkwood,city,MO,MO,"St. Louis, MO-IL",Saint Louis County,1610.2907647907648
36733,2344,Severna Park,city,MD,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,3311.25
31931,2345,Hamtramck,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1137.5
36288,2345,Windsor,city,CA,CA,"Santa Rosa-Petaluma, CA",Sonoma County,3545.8333333333335
21319,2347,Wilmette,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,4392.333333333333
7769,2349,Washington,city,UT,UT,"St. George, UT",Washington County,1866.447619047619
25547,2351,Lemon Grove,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2771.2690476190473
11228,2353,East Palo Alto,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,2476.162962962963
5104,2354,Haymarket,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,2933.3333333333335
42967,2355,Stanton,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2461.25
30275,2356,Ashland,city,OR,OR,"Medford, OR",Jackson County,2038.6111111111113
7739,2359,Wakefield,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2736.5793650793653
38645,2360,Garden City,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1571.6666666666667
6242,2361,North Wales,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2175.3611111111113
45543,2362,Grayson,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2210.25
14599,2363,Wethersfield,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,1945
55292,2364,Youngsville,city,LA,LA,"Lafayette, LA",Lafayette Parish,1776.6666666666667
33924,2366,Seffner,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2156.211111111111
395584,2368,Walpole,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2990.555555555555
10868,2369,Clinton,city,MS,MS,"Jackson, MS",Hinds County,1605
43591,2370,Candler,city,NC,NC,"Asheville, NC",Buncombe County,2005
160335,2373,Lochearn,city,MD,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,1352.5181623931624
27949,2374,Wildwood,city,FL,FL,"The Villages, FL",Sumter County,1670.6666666666667
19002,2376,Lewes,city,DE,DE,"Salisbury, MD-DE",Sussex County,1939.1666666666667
54410,2378,Shoreview,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,1860.3999999999999
38414,2379,Erie,city,CO,CO,"Greeley, CO",Weld County,2760.2272727272725
18586,2380,Hiram,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Paulding County,2009.3636363636363
34023,2381,Smyrna,city,DE,DE,"Dover, DE",Kent County,1955
54619,2383,Sun City West,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2101.222222222222
21885,2387,Holbrook,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2678.8333333333335
16704,2388,Albemarle,city,NC,NC,"Albemarle, NC",Stanly County,1083.75
10223,2389,Austintown,city,OH,OH,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,1366.6666666666665
397242,2390,Merrimack,city,NH,NH,"Manchester-Nashua, NH",Hillsborough County,2426.555555555555
10344,2392,Belmont,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2984.772222222222
13854,2393,Silverdale,city,WA,WA,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,1976.4619658119657
54483,2394,South Salt Lake,city,UT,UT,"Salt Lake City, UT",Salt Lake County,1455.8037280701753
3553,2395,Basking Ridge,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,3142.3
16208,2396,South Windsor,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,2302.5
32268,2397,Kaysville,city,UT,UT,"Ogden-Clearfield, UT",Davis County,1975
8376,2398,Allison Park,city,PA,PA,"Pittsburgh, PA",Allegheny County,2150
27183,2399,South Pasadena,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2731.111111111111
51849,2404,Edgewater,city,FL,FL,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,2209.75
48668,2405,Antioch,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,1897.5
24634,2406,Evergreen,city,CO,CO,"Denver-Aurora-Lakewood, CO",Clear Creek County,3315.8333333333335
31117,2408,Crosby,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,2072.222222222222
51432,2410,Clarksburg,city,WV,WV,"Clarksburg, WV",Harrison County,900
7327,2412,Superior,city,WI,WI,"Duluth, MN-WI",Douglas County,1525.6666666666667
53785,2415,Palatka,city,FL,FL,"Palatka, FL",Putnam County,1452.8333333333333
10249,2417,Barberton,city,OH,OH,"Akron, OH",Summit County,1098.75
22402,2418,Newton,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Sussex County,2298.75
23360,2421,Boiling Springs,city,SC,SC,"Spartanburg, SC",Spartanburg County,1617.452380952381
48522,2422,Wimauma,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2470.8333333333335
26869,2425,Royersford,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,2259.222222222222
26399,2426,Parkland,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,1659.4166666666667
28728,2428,Groveland,city,FL,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,2216.4166666666665
18614,2429,Homosassa,city,FL,FL,"Homosassa Springs, FL",Citrus County,1975.4166666666665
18081,2430,Farmington,city,CT,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,2338.8888888888887
53472,2433,Mustang,city,OK,OK,"Oklahoma City, OK",Canadian County,1545.0444444444445
31755,2434,Glen Cove,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,3461.0648148148152
55282,2435,Yelm,city,WA,WA,"Olympia-Lacey-Tumwater, WA",Thurston County,2468.3333333333335
836933,2437,Springfield,city,PA,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,1800
47942,2438,Takoma Park,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1531.8333333333333
27127,2439,Smithfield,city,NC,NC,"Raleigh-Cary, NC",Johnston County,1757.9166666666667
32178,2440,Jackson,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Butts County,1787.5
45794,2442,Homewood,city,AL,AL,"Birmingham-Hoover, AL",Jefferson County,1470.4960317460318
21161,2443,Warrensburg,city,MO,MO,"Warrensburg, MO",Johnson County,1141.6498316498316
12947,2445,New London,city,CT,CT,"Norwich-New London, CT",New London County,1537.201754385965
41291,2446,Troy,city,MO,MO,"St. Louis, MO-IL",Lincoln County,1800
31814,2449,Graham,city,NC,NC,"Burlington, NC",Alamance County,1621.6666666666667
24993,2451,Guthrie,city,OK,OK,"Oklahoma City, OK",Logan County,1281.25
25700,2452,Macungie,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,2266.388888888889
44910,2456,Depew,city,NY,NY,"Buffalo-Cheektowaga, NY",Erie County,1297.5
829613,2457,Riverhead,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,3897.5
3788,2461,Branson,city,MO,MO,"Branson, MO",Taney County,1313.095238095238
20176,2462,Ridgewood,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2783.3333333333335
37661,2464,Burlington,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,3191.8425925925926
56365,2465,Mercer Island,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",King County,2781.214285714286
19966,2468,Pittsburg,city,KS,KS,"Pittsburg, KS",Crawford County,877.9841269841269
4242,2469,Crawfordsville,city,IN,IN,"Crawfordsville, IN",Montgomery County,1012.6944444444443
50972,2470,Berea,city,KY,KY,"Richmond-Berea, KY",Madison County,1175
52776,2472,King George,city,VA,VA,,King George County,1748.3333333333333
28833,2473,East Chicago,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,908.5833333333334
39109,2474,Inkster,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1295.488888888889
43804,2477,Elk River,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Sherburne County,1956
21337,2480,Windsor,city,CO,CO,"Greeley, CO",Weld County,2683.75
31592,2482,Forest Park,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,1368.7619047619046
398967,2484,Londonderry,city,NH,NH,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2536.25
30312,2485,Avon Park,city,FL,FL,"Sebring-Avon Park, FL",Highlands County,1425
29434,2486,Winterville,city,NC,NC,"Greenville, NC",Pitt County,1532.5
124855,2487,Ives Estates,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2444.108465608466
396161,2488,Greater Landover,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,1491.0222222222221
27322,2490,Sun City Center,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2178.9013949013947
55827,2492,Horn Lake,city,MS,MS,"Memphis, TN-MS-AR",DeSoto County,1477.8376068376067
10661,2494,Caledonia,city,WI,WI,"Racine, WI",Racine County,1200
53018,2497,Lodi,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2144.222222222222
48521,2498,Wilsonville,city,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,1815.951388888889
11041,2499,Danville,city,KY,KY,"Danville, KY",Boyle County,1350
51858,2500,El Cerrito,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2677.626984126984
18357,2501,Grandview,city,MO,MO,"Kansas City, MO-KS",Jackson County,1550.5873015873015
4131,2506,Cliffside Park,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2617.777777777778
7892,2507,Westport,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,6579.166666666667
54154,2508,River Falls,city,WI,WI,"Minneapolis-St. Paul-Bloomington, MN-WI",Pierce County,1567.5
13105,2509,Onalaska,city,WI,WI,"La Crosse-Onalaska, WI-MN",La Crosse County,1137.5
6835,2512,Rosemount,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,1951.8166666666666
6695,2514,Reading,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2783.1666666666665
17221,2516,Buffalo,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Wright County,2180.75
16535,2517,Oak Forest,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,1762.5
36510,2518,West Hempstead,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,3594
396091,2519,Chevy Chase,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,2760.75
13032,2520,North Potomac,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,3450
33337,2521,Parrish,city,FL,FL,"North Port-Sarasota-Bradenton, FL",Manatee County,2706.857142857143
34677,2523,Watertown,city,SD,SD,"Watertown, SD",Codington County,1400
14500,2525,Waukee,city,IA,IA,"Des Moines-West Des Moines, IA",Dallas County,1726.6170634920634
40681,2527,Saginaw,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2002.3333333333333
5236,2528,Hummelstown,city,PA,PA,"Harrisburg-Carlisle, PA",Dauphin County,1896.6666666666667
35591,2529,Lathrop,city,CA,CA,"Stockton, CA",San Joaquin County,2953.287037037037
44331,2532,Brookings,city,SD,SD,"Brookings, SD",Brookings County,1184.9305555555557
5265,2537,Imperial Beach,city,CA,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2879.6111111111113
4974,2538,Greenbelt,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2415.468253968254
45263,2542,Ferndale,city,WA,WA,"Bellingham, WA",Whatcom County,2166.6666666666665
43240,2543,Round Lake Beach,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2205.8333333333335
48098,2544,University Park,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,3809.555555555556
11575,2546,Gardner,city,KS,KS,"Kansas City, MO-KS",Johnson County,1709.2166666666665
38008,2547,Coos Bay,city,OR,OR,"Coos Bay, OR",Coos County,1000
51291,2548,Carteret,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2472.1388888888887
42816,2550,Menomonie,city,WI,WI,"Menomonie, WI",Dunn County,1052.0833333333333
397582,2551,Ridgefield,city,CT,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,3600
775810,2552,Dakota Ridge,city,CO,CO,"Denver-Aurora-Lakewood, CO",Jefferson County,2045.6388888888887
47384,2553,Ridgeland,city,MS,MS,"Jackson, MS",Madison County,1332.6004273504275
54201,2554,Romulus,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1210.25
28063,2557,Yucca Valley,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1698.388888888889
52961,2559,Lillington,city,NC,NC,"Fayetteville, NC",Harnett County,1506
16675,2560,Aberdeen,city,MD,MD,"Baltimore-Columbia-Towson, MD",Harford County,1759.976851851852
10965,2561,Cottonwood,city,AZ,AZ,"Prescott Valley-Prescott, AZ",Yavapai County,1975
48589,2562,Wyandotte,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1277.2222222222224
44131,2563,Benicia,city,CA,CA,"Vallejo, CA",Solano County,2598.7063492063494
117769,2565,Rosemont,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,1917.2083333333333
41884,2567,Dedham,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,3045.1666666666665
55288,2569,Yorkville,city,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,2072.5
19317,2572,Mequon,city,WI,WI,"Milwaukee-Waukesha, WI",Ozaukee County,2243.3333333333335
6876,2573,Sachse,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1833.8415584415586
10585,2574,Brownwood,city,TX,TX,"Brownwood, TX",Brown County,1300
54352,2577,Seal Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3119.285714285714
9366,2578,Seymour,city,TN,TN,"Sevierville, TN",Sevier County,1608
32680,2580,Manvel,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,2181.277777777778
23664,2584,Belmont,city,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",Gaston County,2084.1439393939395
29538,2586,Soddy-Daisy,city,TN,TN,"Chattanooga, TN-GA",Hamilton County,1380.125
45750,2588,Hillsborough,city,NC,NC,"Durham-Chapel Hill, NC",Orange County,1728.277777777778
22553,2588,Springboro,city,OH,OH,"Cincinnati, OH-KY-IN",Warren County,1906.25
50786,2590,Athens,city,TN,TN,"Athens, TN",McMinn County,1090
13967,2591,Spring Lake,city,NC,NC,"Fayetteville, NC",Harnett County,1431.122720416838
23504,2592,Aptos,city,CA,CA,"Santa Cruz-Watsonville, CA",Santa Cruz County,3705
39616,2593,Maplewood,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,3237.972222222222
33369,2594,Peekskill,city,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2956.6666666666665
12114,2595,Jefferson,city,GA,GA,"Jefferson, GA",Jackson County,1768.4722222222224
29706,2597,Haslet,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2187.3333333333335
7486,2599,Tullahoma,city,TN,TN,"Tullahoma-Manchester, TN",Coffee County,1490.2777777777776
20578,2600,South Plainfield,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2551.222222222222
37737,2603,Canton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2851.9666666666667
